Trial #673,positive,1,0,0,0.493313522
Trial #674,positive,1,0,0,0.492581602
Trial #675,positive,1,0,0,0.491851852
Trial #676,negative,0,0,1,0.49260355
Trial #677,positive,1,0,0,0.491875923
Trial #678,negative,0,0,1,0.492625369
Trial #679,positive,1,0,0,0.491899853
Trial #680,positive,1,0,0,0.491176471
Trial #681,positive,1,0,0,0.490455213
Trial #682,positive,1,1,1,0.491202346
Trial #683,negative,0,1,0,0.490483163
Trial #684,positive,1,0,0,0.489766082
Trial #685,negative,0,1,0,0.489051095
Trial #686,negative,0,0,1,0.489795918
Trial #687,negative,0,0,1,0.490538574
Trial #688,negative,0,1,0,0.489825581
Trial #689,negative,0,1,0,0.489114659
Trial #690,negative,0,0,1,0.489855072
Trial #691,positive,1,1,1,0.490593343
Trial #692,negative,0,1,0,0.489884393
Trial #693,positive,1,0,0,0.489177489
Trial #694,negative,0,0,1,0.489913545
Trial #695,negative,0,0,1,0.490647482
Trial #696,negative,0,1,0,0.489942529
Trial #697,positive,1,0,0,0.489239598
Trial #698,positive,1,0,0,0.488538682
Trial #699,positive,1,1,1,0.489270386
Trial #700,negative,0,1,0,0.488571429
Trial #701,positive,1,1,1,0.489300999
Trial #702,positive,1,1,1,0.49002849
Trial #703,positive,1,1,1,0.490753912
Trial #704,positive,1,0,0,0.490056818
Trial #705,positive,1,0,0,0.489361702
Trial #706,positive,1,0,0,0.488668555
Trial #707,negative,0,0,1,0.489391796
Trial #708,positive,1,1,1,0.490112994
Trial #709,positive,1,1,1,0.490832158
Trial #710,positive,1,1,1,0.491549296
Trial #711,negative,0,0,1,0.492264416
Trial #712,positive,1,0,0,0.491573034
Trial #713,positive,1,1,1,0.492286115
Trial #714,positive,1,1,1,0.492997199
Trial #715,positive,1,1,1,0.493706294
Trial #716,positive,1,0,0,0.49301676
Trial #717,positive,1,0,0,0.492329149
Trial #718,positive,1,1,1,0.493036212
Trial #719,positive,1,1,1,0.493741307
Trial #720,positive,1,1,1,0.494444444
Trial #721,negative,0,1,0,0.493758669
Trial #722,positive,1,0,0,0.493074792
Trial #723,positive,1,1,1,0.493775934
Trial #724,positive,1,0,0,0.493093923
Trial #725,positive,1,0,0,0.492413793
Trial #726,positive,1,1,1,0.493112948
Trial #727,positive,1,1,1,0.493810179
Trial #728,positive,1,1,1,0.494505495
Trial #729,positive,1,1,1,0.495198903
Trial #730,negative,0,0,1,0.495890411
Trial #731,positive,1,1,1,0.496580027
Trial #732,positive,1,1,1,0.49726776
Trial #733,positive,1,0,0,0.496589359
Trial #734,negative,0,0,1,0.497275204
Trial #735,negative,0,1,0,0.496598639
Trial #736,positive,1,0,0,0.495923913
Trial #737,positive,1,0,0,0.495251018
Trial #738,positive,1,1,1,0.495934959
Trial #739,negative,0,0,1,0.49661705
Trial #740,positive,1,1,1,0.497297297
Trial #741,positive,1,1,1,0.497975709
Trial #742,negative,0,0,1,0.498652291
Trial #743,positive,1,0,0,0.497981157
Trial #744,negative,0,1,0,0.497311828
Trial #745,positive,1,1,1,0.497986577
Trial #746,positive,1,0,0,0.497319035
Trial #747,positive,1,1,1,0.497991968
Trial #748,positive,1,1,1,0.498663102
Trial #749,positive,1,1,1,0.499332443
Trial #750,negative,0,0,1,0.5
Trial #751,positive,1,0,0,0.499334221
Trial #752,positive,1,0,0,0.498670213
Trial #753,positive,1,1,1,0.499335989
Trial #754,negative,0,0,1,0.5
Trial #755,negative,0,1,0,0.499337748
Trial #756,positive,1,1,1,0.5
Trial #757,negative,0,1,0,0.499339498
Trial #758,positive,1,1,1,0.5
Trial #759,positive,1,0,0,0.499341238
Trial #760,negative,0,0,1,0.5
Trial #761,positive,1,1,1,0.50065703
Trial #762,positive,1,0,0,0.5
Trial #763,negative,0,1,0,0.499344692
Trial #764,positive,1,1,1,0.5
Trial #765,negative,0,0,1,0.500653595
Trial #766,positive,1,0,0,0.5
Trial #767,positive,1,1,1,0.50065189
Trial #768,positive,1,1,1,0.501302083
Trial #769,negative,0,0,1,0.501950585
Trial #770,positive,1,0,0,0.501298701
Trial #771,positive,1,1,1,0.501945525
Trial #772,negative,0,0,1,0.502590674
Trial #773,positive,1,1,1,0.503234153
Trial #774,positive,1,1,1,0.503875969
Trial #775,positive,1,0,0,0.503225806
Trial #776,positive,1,1,1,0.503865979
Trial #777,negative,0,0,1,0.504504505
Trial #778,positive,1,0,0,0.503856041
Trial #779,negative,0,0,1,0.50449294
Trial #780,positive,1,1,1,0.505128205
Trial #781,positive,1,1,1,0.505761844
Trial #782,positive,1,1,1,0.506393862
Trial #783,negative,0,1,0,0.505747126
Trial #784,positive,1,1,1,0.506377551
Trial #785,positive,1,0,0,0.505732484
Trial #786,positive,1,1,1,0.506361323
Trial #787,negative,0,0,1,0.506988564
Trial #788,negative,0,1,0,0.506345178
Trial #789,positive,1,0,0,0.505703422
Trial #790,negative,0,1,0,0.505063291
Trial #791,positive,1,0,0,0.504424779
Trial #792,positive,1,0,0,0.503787879
Trial #793,positive,1,1,1,0.504413619
Trial #794,negative,0,1,0,0.503778338
Trial #795,positive,1,1,1,0.504402516
Trial #796,positive,1,1,1,0.505025126
Trial #797,negative,0,1,0,0.504391468
Trial #798,positive,1,0,0,0.503759398
Trial #799,positive,1,1,1,0.504380476
Trial #800,negative,0,0,1,0.505
Trial #801,positive,1,1,1,0.505617978
Trial #802,positive,1,0,0,0.504987531
Trial #803,positive,1,1,1,0.505603985
Trial #804,positive,1,1,1,0.506218905
Trial #805,positive,1,0,0,0.505590062
Trial #806,positive,1,1,1,0.506203474
Trial #807,positive,1,1,1,0.506815366
Trial #808,negative,0,0,1,0.507425743
Trial #809,negative,0,1,0,0.506798517
Trial #810,positive,1,1,1,0.507407407
Trial #811,negative,0,0,1,0.508014797
Trial #812,negative,0,0,1,0.50862069
Trial #813,positive,1,0,0,0.50799508
Trial #814,positive,1,1,1,0.508599509
Trial #815,positive,1,0,0,0.50797546
Trial #816,positive,1,1,1,0.508578431
Trial #817,positive,1,1,1,0.509179927
Trial #818,negative,0,0,1,0.509779951
Trial #819,positive,1,0,0,0.509157509
Trial #820,negative,0,1,0,0.508536585
Trial #821,negative,0,1,0,0.507917174
Trial #822,positive,1,0,0,0.50729927
Trial #823,positive,1,0,0,0.506682868
Trial #824,positive,1,0,0,0.506067961
Trial #825,positive,1,1,1,0.506666667
Trial #826,positive,1,1,1,0.507263923
Trial #827,negative,0,1,0,0.506650544
Trial #828,positive,1,0,0,0.506038647
Trial #829,positive,1,1,1,0.506634499
Trial #830,positive,1,1,1,0.507228916
Trial #831,negative,0,0,1,0.507821901
Trial #832,negative,0,0,1,0.508413462
Trial #833,positive,1,0,0,0.507803121
Trial #834,positive,1,1,1,0.508393285
Trial #835,positive,1,0,0,0.507784431
Trial #836,positive,1,0,0,0.507177033
Trial #837,negative,0,0,1,0.50776583
Trial #838,positive,1,1,1,0.508353222
Trial #839,positive,1,0,0,0.507747318
Trial #840,positive,1,0,0,0.507142857
Trial #841,negative,0,0,1,0.507728894
Trial #842,positive,1,1,1,0.508313539
Trial #843,positive,1,0,0,0.507710558
Trial #844,positive,1,1,1,0.508293839
Trial #845,negative,0,1,0,0.507692308
Trial #846,positive,1,0,0,0.507092199
Trial #847,positive,1,1,1,0.507674144
Trial #848,positive,1,1,1,0.508254717
Trial #849,negative,0,0,1,0.508833922
Trial #850,negative,0,0,1,0.509411765
Trial #851,negative,0,0,1,0.509988249
Trial #852,negative,0,0,1,0.51056338
Trial #853,negative,0,0,1,0.511137163
Trial #854,negative,0,1,0,0.510538642
Trial #855,positive,1,1,1,0.511111111
Trial #856,positive,1,0,0,0.510514019
Trial #857,positive,1,0,0,0.50991832
Trial #858,positive,1,1,1,0.51048951
Trial #859,positive,1,1,1,0.511059371
Trial #860,negative,0,0,1,0.511627907
Trial #861,positive,1,1,1,0.512195122
Trial #862,negative,0,1,0,0.511600928
Trial #863,negative,0,1,0,0.511008111
Trial #864,positive,1,1,1,0.511574074
Trial #865,positive,1,0,0,0.510982659
Trial #866,negative,0,1,0,0.51039261
Trial #867,positive,1,0,0,0.509803922
Trial #868,negative,0,0,1,0.510368664
Trial #869,negative,0,1,0,0.509781358
Trial #870,positive,1,1,1,0.510344828
Trial #871,negative,0,1,0,0.509758898
Trial #872,positive,1,0,0,0.509174312
Trial #873,negative,0,0,1,0.509736541
Trial #874,negative,0,0,1,0.510297483
Trial #875,negative,0,0,1,0.510857143
Trial #876,positive,1,0,0,0.510273973
Trial #877,positive,1,1,1,0.510832383
Trial #878,positive,1,0,0,0.510250569
Trial #879,positive,1,0,0,0.50967008
Trial #880,positive,1,1,1,0.510227273
Trial #881,negative,0,0,1,0.510783201
Trial #882,positive,1,1,1,0.511337868
Trial #883,negative,0,1,0,0.510758777
Trial #884,positive,1,0,0,0.510180995
Trial #885,positive,1,0,0,0.50960452
Trial #886,positive,1,1,1,0.510158014
Trial #887,negative,0,1,0,0.509582864
Trial #888,negative,0,0,1,0.510135135
Trial #889,positive,1,1,1,0.510686164
Trial #890,positive,1,1,1,0.511235955
Trial #891,positive,1,0,0,0.510662177
Trial #892,negative,0,0,1,0.511210762
Trial #893,negative,0,0,1,0.511758119
Trial #894,negative,0,0,1,0.512304251
Trial #895,negative,0,1,0,0.511731844
Trial #896,positive,1,1,1,0.512276786
Trial #897,positive,1,0,0,0.511705686
Trial #898,positive,1,1,1,0.512249443
Trial #899,negative,0,1,0,0.511679644
Trial #900,positive,1,1,1,0.512222222
Trial #901,negative,0,1,0,0.511653718
Trial #902,negative,0,1,0,0.511086475
Trial #903,positive,1,0,0,0.510520487
Trial #904,negative,0,1,0,0.509955752
Trial #905,positive,1,0,0,0.509392265
Trial #906,positive,1,1,1,0.509933775
Trial #907,positive,1,0,0,0.509371555
Trial #908,positive,1,1,1,0.509911894
Trial #909,positive,1,1,1,0.510451045
Trial #910,positive,1,0,0,0.50989011
Trial #911,positive,1,0,0,0.509330406
Trial #912,positive,1,1,1,0.509868421
Trial #913,negative,0,0,1,0.510405257
Trial #914,positive,1,1,1,0.510940919
Trial #915,positive,1,1,1,0.51147541
Trial #916,positive,1,1,1,0.512008734
Trial #917,negative,0,0,1,0.512540894
Trial #918,positive,1,1,1,0.513071895
Trial #919,positive,1,1,1,0.513601741
Trial #920,positive,1,0,0,0.513043478
Trial #921,positive,1,0,0,0.512486428
Trial #922,negative,0,1,0,0.511930586
Trial #923,positive,1,1,1,0.512459372
Trial #924,negative,0,0,1,0.512987013
Trial #925,positive,1,0,0,0.512432432
Trial #926,negative,0,1,0,0.51187905
Trial #927,negative,0,1,0,0.511326861
Trial #928,negative,0,0,1,0.511853448
Trial #929,negative,0,1,0,0.511302476
Trial #930,positive,1,1,1,0.511827957
Trial #931,negative,0,1,0,0.511278195
Trial #932,positive,1,1,1,0.511802575
Trial #933,positive,1,0,0,0.511254019
Trial #934,positive,1,0,0,0.510706638
Trial #935,positive,1,0,0,0.510160428
Trial #936,positive,1,1,1,0.510683761
Trial #937,positive,1,0,0,0.510138741
Trial #938,positive,1,1,1,0.510660981
Trial #939,negative,0,0,1,0.511182109
Trial #940,positive,1,0,0,0.510638298
Trial #941,positive,1,0,0,0.510095643
Trial #942,positive,1,1,1,0.510615711
Trial #943,positive,1,1,1,0.511134677
Trial #944,positive,1,1,1,0.511652542
Trial #945,negative,0,0,1,0.512169312
Trial #946,positive,1,0,0,0.511627907
Trial #947,positive,1,0,0,0.511087645
Trial #948,negative,0,0,1,0.511603376
Trial #949,positive,1,1,1,0.512118019
Trial #950,negative,0,0,1,0.512631579
Trial #951,positive,1,0,0,0.512092534
Trial #952,positive,1,1,1,0.512605042
Trial #953,negative,0,1,0,0.512067156
Trial #954,negative,0,0,1,0.512578616
Trial #955,negative,0,1,0,0.512041885
Trial #956,positive,1,0,0,0.511506276
Trial #957,positive,1,0,0,0.510971787
Trial #958,positive,1,1,1,0.511482255
